date,panchayat_id,panchayat_name,rain_mm,tmax_c,tmin_c,humidity_pct,humidity_days,dry_days
2024-01-01,A1,ADHATA,0.0,24.7,14.4,80.16666666666667,0,1
2024-01-02,A1,ADHATA,0.0,22.9,13.1,77.5,0,2
2024-01-03,A1,ADHATA,0.0,24.3,12.2,81.16666666666667,0,3
2024-01-04,A1,ADHATA,0.0,25.0,12.0,77.54166666666667,0,4
2024-01-05,A1,ADHATA,0.0,25.5,13.0,74.29166666666667,0,5
2024-01-06,A1,ADHATA,0.0,26.2,12.9,72.95833333333333,0,6
2024-01-07,A1,ADHATA,0.0,25.8,14.9,76.66666666666667,0,7
2024-01-08,A1,ADHATA,0.0,25.5,15.4,80.41666666666667,0,8
2024-01-09,A1,ADHATA,0.0,24.9,13.3,78.5,0,9
2024-01-10,A1,ADHATA,0.0,25.5,12.7,74.83333333333333,0,10
2024-01-11,A1,ADHATA,0.0,24.6,13.0,76.45833333333333,0,11
2024-01-12,A1,ADHATA,0.0,22.4,10.8,77.04166666666667,0,12
2024-01-13,A1,ADHATA,0.0,22.4,10.2,75.66666666666667,0,13
2024-01-14,A1,ADHATA,0.0,21.9,10.4,79.08333333333333,0,14
2024-01-15,A1,ADHATA,0.0,21.6,10.4,81.70833333333333,0,15
2024-01-16,A1,ADHATA,0.0,21.8,10.3,79.25,0,16
2024-01-17,A1,ADHATA,0.1,23.1,9.9,79.70833333333333,0,0
2024-01-18,A1,ADHATA,7.1,22.3,14.9,84.58333333333333,0,0
2024-01-19,A1,ADHATA,0.0,22.9,14.7,84.58333333333333,0,1
2024-01-20,A1,ADHATA,0.0,22.3,12.3,80.70833333333333,0,2
2024-01-21,A1,ADHATA,0.0,22.6,12.9,82.91666666666667,0,3
2024-01-22,A1,ADHATA,0.0,20.8,10.6,79.83333333333333,0,4
2024-01-23,A1,ADHATA,0.0,22.1,9.2,77.29166666666667,0,5
2024-01-24,A1,ADHATA,3.2,21.5,15.1,77.66666666666667,0,0
2024-01-25,A1,ADHATA,0.0,22.7,13.0,82.95833333333333,0,1
2024-01-26,A1,ADHATA,0.0,22.6,12.5,72.375,0,2
2024-01-27,A1,ADHATA,0.0,22.6,11.0,74.54166666666667,0,3
2024-01-28,A1,ADHATA,0.0,23.1,10.0,74.875,0,4
2024-01-29,A1,ADHATA,0.0,24.4,10.4,75.75,0,5
2024-01-30,A1,ADHATA,0.9,26.0,12.8,82.0,0,0
2024-01-31,A1,ADHATA,14.2,24.9,17.4,86.83333333333333,1,0
2024-02-01,A1,ADHATA,4.0,24.4,16.1,93.08333333333331,2,0
2024-02-02,A1,ADHATA,0.5,26.3,16.5,82.0,0,0
2024-02-03,A1,ADHATA,0.0,25.5,14.9,73.75,0,1
2024-02-04,A1,ADHATA,0.0,25.9,12.5,67.45833333333333,0,2
2024-02-05,A1,ADHATA,0.0,26.7,14.6,71.25,0,3
2024-02-06,A1,ADHATA,1.3,26.7,17.6,91.79166666666669,1,0
2024-02-07,A1,ADHATA,0.0,25.2,17.2,76.75,0,1
2024-02-08,A1,ADHATA,0.0,24.3,13.9,63.91666666666666,0,2
2024-02-09,A1,ADHATA,0.0,22.8,12.8,64.91666666666667,0,3
2024-02-10,A1,ADHATA,0.0,24.5,11.2,67.70833333333333,0,4
2024-02-11,A1,ADHATA,0.0,26.3,12.0,62.5,0,5
2024-02-12,A1,ADHATA,0.0,27.1,13.8,63.04166666666666,0,6
2024-02-13,A1,ADHATA,0.0,28.7,16.8,73.58333333333333,0,7
2024-02-14,A1,ADHATA,0.0,28.1,15.8,77.25,0,8
2024-02-15,A1,ADHATA,0.6,27.5,17.1,80.66666666666667,0,0
2024-02-16,A1,ADHATA,0.0,28.5,17.4,75.16666666666667,0,1
2024-02-17,A1,ADHATA,0.0,27.5,15.2,70.45833333333333,0,2
2024-02-18,A1,ADHATA,0.2,28.4,15.7,73.66666666666667,0,0
2024-02-19,A1,ADHATA,0.2,29.2,18.0,82.5,0,0
2024-02-20,A1,ADHATA,0.8,31.0,20.8,82.0,0,0
2024-02-21,A1,ADHATA,0.0,32.5,20.6,75.70833333333333,0,1
2024-02-22,A1,ADHATA,0.5,28.8,20.6,83.375,0,0
2024-02-23,A1,ADHATA,1.0,28.4,19.1,72.83333333333333,0,0
2024-02-24,A1,ADHATA,0.2,28.3,16.8,67.95833333333333,0,0
2024-02-25,A1,ADHATA,0.0,25.2,18.2,63.75,0,1
2024-02-26,A1,ADHATA,0.0,27.9,17.0,65.54166666666667,0,2
2024-02-27,A1,ADHATA,0.0,28.4,17.2,65.20833333333333,0,3
2024-02-28,A1,ADHATA,0.0,28.9,17.9,70.16666666666667,0,4
2024-02-29,A1,ADHATA,0.0,29.4,17.8,63.25,0,5
2024-03-01,A1,ADHATA,0.0,29.9,16.4,64.125,0,6
2024-03-02,A1,ADHATA,0.0,30.0,16.1,61.083333333333336,0,7
2024-03-03,A1,ADHATA,0.1,31.0,18.3,68.875,0,0
2024-03-04,A1,ADHATA,0.7,30.9,19.8,71.08333333333333,0,0
2024-03-05,A1,ADHATA,0.0,30.3,20.1,74.75,0,1
2024-03-06,A1,ADHATA,0.0,29.0,17.9,62.0,0,2
2024-03-07,A1,ADHATA,0.0,28.4,18.5,63.875,0,3
2024-03-08,A1,ADHATA,0.0,29.9,18.3,58.833333333333336,0,4
2024-03-09,A1,ADHATA,0.0,29.2,15.2,56.375,0,5
2024-03-10,A1,ADHATA,0.0,29.1,14.7,53.875,0,6
2024-03-11,A1,ADHATA,0.0,30.1,14.9,57.625,0,7
2024-03-12,A1,ADHATA,0.0,32.3,19.5,76.25,0,8
2024-03-13,A1,ADHATA,0.4,33.3,23.0,71.95833333333333,0,0
2024-03-14,A1,ADHATA,12.7,31.5,21.7,83.5,0,0
2024-03-15,A1,ADHATA,0.9,33.3,22.0,74.625,0,0
2024-03-16,A1,ADHATA,0.8,30.8,22.5,83.20833333333333,0,0
2024-03-17,A1,ADHATA,0.0,31.4,21.2,79.95833333333333,0,1
2024-03-18,A1,ADHATA,1.6,29.7,21.8,84.04166666666667,0,0
2024-03-19,A1,ADHATA,9.7,30.2,22.2,80.70833333333333,0,0
2024-03-20,A1,ADHATA,13.7,23.2,18.8,89.79166666666667,1,0
2024-03-21,A1,ADHATA,6.8,26.9,18.6,87.04166666666667,2,0
2024-03-22,A1,ADHATA,0.2,27.5,17.3,79.33333333333333,0,0
2024-03-23,A1,ADHATA,5.5,31.7,19.0,80.58333333333333,0,0
2024-03-24,A1,ADHATA,0.0,33.5,23.7,80.41666666666667,0,1
2024-03-25,A1,ADHATA,13.8,33.0,22.6,82.66666666666667,0,0
2024-03-26,A1,ADHATA,0.6,32.2,23.8,78.70833333333333,0,0
2024-03-27,A1,ADHATA,0.8,34.1,22.6,81.875,0,0
2024-03-28,A1,ADHATA,1.2,32.6,22.4,80.25,0,0
2024-03-29,A1,ADHATA,0.0,33.6,24.5,80.25,0,1
2024-03-30,A1,ADHATA,0.0,35.4,24.7,78.83333333333333,0,2
2024-03-31,A1,ADHATA,6.4,35.0,25.0,82.20833333333333,0,0
2024-04-01,A1,ADHATA,0.0,35.9,24.9,64.0,0,1
2024-04-02,A1,ADHATA,0.0,35.6,23.4,66.83333333333333,0,2
2024-04-03,A1,ADHATA,0.0,35.6,25.0,73.58333333333333,0,3
2024-04-04,A1,ADHATA,15.1,36.7,25.9,83.375,0,0
2024-04-05,A1,ADHATA,0.0,37.1,26.3,78.125,0,1
2024-04-06,A1,ADHATA,0.0,37.4,26.3,77.0,0,2
2024-04-07,A1,ADHATA,3.6,36.0,25.9,74.875,0,0
2024-04-08,A1,ADHATA,0.1,30.5,22.5,67.95833333333333,0,0
2024-04-09,A1,ADHATA,0.6,34.3,21.9,61.0,0,0
2024-04-10,A1,ADHATA,0.0,35.1,22.2,66.70833333333333,0,1
2024-04-11,A1,ADHATA,5.6,33.1,23.5,80.125,0,0
2024-04-12,A1,ADHATA,0.0,34.5,22.7,63.75,0,1
2024-04-13,A1,ADHATA,0.0,35.5,23.5,59.708333333333336,0,2
2024-04-14,A1,ADHATA,0.0,36.5,23.1,63.79166666666666,0,3
2024-04-15,A1,ADHATA,0.0,37.7,23.8,63.29166666666666,0,4
2024-04-16,A1,ADHATA,0.0,38.0,26.1,60.16666666666666,0,5
2024-04-17,A1,ADHATA,0.0,37.8,27.2,58.125,0,6
2024-04-18,A1,ADHATA,0.0,37.7,25.4,53.375,0,7
2024-04-19,A1,ADHATA,0.0,39.7,24.7,54.16666666666666,0,8
2024-04-20,A1,ADHATA,0.0,40.8,25.8,61.66666666666666,0,9
2024-04-21,A1,ADHATA,0.0,40.1,27.0,60.66666666666666,0,10
2024-04-22,A1,ADHATA,0.0,39.2,25.2,53.66666666666666,0,11
2024-04-23,A1,ADHATA,0.0,37.9,26.2,44.958333333333336,0,12
2024-04-24,A1,ADHATA,0.0,39.6,26.8,46.625,0,13
2024-04-25,A1,ADHATA,0.0,40.0,24.6,46.375,0,14
2024-04-26,A1,ADHATA,0.0,40.9,26.9,61.625,0,15
2024-04-27,A1,ADHATA,0.0,41.1,27.8,60.91666666666666,0,16
2024-04-28,A1,ADHATA,0.7,39.6,28.1,57.29166666666666,0,0
2024-04-29,A1,ADHATA,0.0,41.4,28.4,45.625,0,1
2024-04-30,A1,ADHATA,0.0,43.3,29.0,48.41666666666666,0,2
2024-05-01,A1,ADHATA,0.0,41.1,28.3,43.54166666666666,0,3
2024-05-02,A1,ADHATA,0.2,41.0,29.3,56.208333333333336,0,0
2024-05-03,A1,ADHATA,0.0,39.5,25.3,56.333333333333336,0,1
2024-05-04,A1,ADHATA,0.0,39.4,27.1,66.54166666666667,0,2
2024-05-05,A1,ADHATA,0.2,38.0,28.4,67.0,0,0
2024-05-06,A1,ADHATA,112.5,37.5,24.7,80.04166666666667,0,0
2024-05-07,A1,ADHATA,1.5,33.2,24.4,76.08333333333333,0,0
2024-05-08,A1,ADHATA,2.6,30.5,23.7,82.95833333333333,0,0
2024-05-09,A1,ADHATA,8.6,31.3,23.8,84.41666666666667,0,0
2024-05-10,A1,ADHATA,9.7,31.3,23.7,84.66666666666667,0,0
2024-05-11,A1,ADHATA,15.9,31.4,24.7,86.95833333333333,1,0
2024-05-12,A1,ADHATA,3.3,32.7,24.9,81.625,0,0
2024-05-13,A1,ADHATA,0.0,33.4,24.0,76.04166666666667,0,1
2024-05-14,A1,ADHATA,3.3,34.0,25.3,81.91666666666667,0,0
2024-05-15,A1,ADHATA,0.0,35.1,25.9,75.58333333333333,0,1
2024-05-16,A1,ADHATA,0.0,35.4,26.1,75.375,0,2
2024-05-17,A1,ADHATA,0.0,37.3,27.3,72.83333333333333,0,3
2024-05-18,A1,ADHATA,0.1,36.1,28.7,73.79166666666667,0,0
2024-05-19,A1,ADHATA,1.7,33.9,28.8,76.08333333333333,0,0
2024-05-20,A1,ADHATA,14.6,33.0,26.9,85.66666666666667,1,0
2024-05-21,A1,ADHATA,11.3,33.1,25.8,85.41666666666667,2,0
2024-05-22,A1,ADHATA,2.9,33.9,26.7,80.20833333333333,0,0
2024-05-23,A1,ADHATA,0.0,34.9,25.9,75.75,0,1
2024-05-24,A1,ADHATA,0.0,35.5,26.4,73.08333333333333,0,2
2024-05-25,A1,ADHATA,0.0,36.4,27.5,73.83333333333333,0,3
2024-05-26,A1,ADHATA,39.9,30.9,26.8,86.58333333333333,1,0
2024-05-27,A1,ADHATA,80.5,27.5,26.1,89.95833333333333,2,0
2024-05-28,A1,ADHATA,0.4,35.3,26.3,77.83333333333333,0,0
2024-05-29,A1,ADHATA,0.0,35.9,29.2,81.33333333333333,0,1
2024-05-30,A1,ADHATA,0.2,35.3,29.5,79.16666666666667,0,0
2024-05-31,A1,ADHATA,0.0,35.2,28.5,80.20833333333333,0,1
2024-06-01,A1,ADHATA,0.8,34.7,28.3,82.375,0,0
2024-06-02,A1,ADHATA,5.0,34.4,29.1,80.79166666666667,0,0
2024-06-03,A1,ADHATA,0.2,34.5,28.3,77.70833333333333,0,0
2024-06-04,A1,ADHATA,0.1,35.7,28.6,78.375,0,0
2024-06-05,A1,ADHATA,0.0,35.7,28.0,79.0,0,1
2024-06-06,A1,ADHATA,0.2,36.4,26.7,83.33333333333333,0,0
2024-06-07,A1,ADHATA,0.0,36.0,26.1,78.75,0,1
2024-06-08,A1,ADHATA,0.0,35.7,28.1,76.875,0,2
2024-06-09,A1,ADHATA,0.0,36.6,28.2,79.375,0,3
2024-06-10,A1,ADHATA,0.0,36.5,28.5,77.45833333333333,0,4
2024-06-11,A1,ADHATA,0.0,36.6,28.9,77.54166666666667,0,5
2024-06-12,A1,ADHATA,0.0,35.3,28.3,76.45833333333333,0,6
2024-06-13,A1,ADHATA,0.0,36.0,28.5,75.04166666666667,0,7
2024-06-14,A1,ADHATA,0.0,37.1,29.1,75.08333333333333,0,8
2024-06-15,A1,ADHATA,0.0,37.3,29.4,74.04166666666667,0,9
2024-06-16,A1,ADHATA,0.0,36.8,29.4,75.08333333333333,0,10
2024-06-17,A1,ADHATA,0.2,37.0,29.2,75.375,0,0
2024-06-18,A1,ADHATA,10.7,32.5,28.8,81.875,0,0
2024-06-19,A1,ADHATA,8.0,34.8,28.6,81.79166666666667,0,0
2024-06-20,A1,ADHATA,24.2,33.6,27.8,86.25,1,0
2024-06-21,A1,ADHATA,2.6,31.8,27.1,84.95833333333333,0,0
2024-06-22,A1,ADHATA,2.0,33.3,26.5,82.125,0,0
2024-06-23,A1,ADHATA,1.1,34.0,26.7,81.625,0,0
2024-06-24,A1,ADHATA,1.3,34.1,27.1,78.625,0,0
2024-06-25,A1,ADHATA,0.8,34.2,28.0,76.20833333333333,0,0
2024-06-26,A1,ADHATA,0.4,34.5,27.4,76.79166666666667,0,0
2024-06-27,A1,ADHATA,9.6,32.1,27.5,83.41666666666667,0,0
2024-06-28,A1,ADHATA,4.8,33.0,27.1,85.125,1,0
2024-06-29,A1,ADHATA,17.3,31.3,26.9,88.25,2,0
2024-06-30,A1,ADHATA,30.2,32.1,26.3,89.83333333333333,3,0
2024-07-01,A1,ADHATA,17.7,31.2,26.0,88.375,4,0
2024-07-02,A1,ADHATA,28.1,31.0,25.9,90.41666666666669,5,0
2024-07-03,A1,ADHATA,7.9,30.9,25.9,88.29166666666667,6,0
2024-07-04,A1,ADHATA,18.3,31.5,25.5,90.58333333333331,7,0
2024-07-05,A1,ADHATA,27.3,32.4,25.6,84.45833333333333,0,0
2024-07-06,A1,ADHATA,2.4,32.2,26.2,84.25,0,0
2024-07-07,A1,ADHATA,5.4,32.5,26.4,84.66666666666667,0,0
2024-07-08,A1,ADHATA,1.0,32.4,26.2,81.04166666666667,0,0
2024-07-09,A1,ADHATA,3.9,32.2,27.0,82.0,0,0
2024-07-10,A1,ADHATA,1.4,32.9,27.5,79.41666666666667,0,0
2024-07-11,A1,ADHATA,26.5,32.7,27.6,82.58333333333333,0,0
2024-07-12,A1,ADHATA,9.2,32.3,26.1,87.66666666666667,1,0
2024-07-13,A1,ADHATA,2.4,32.6,25.6,85.25,2,0
2024-07-14,A1,ADHATA,3.3,32.8,26.4,82.375,0,0
2024-07-15,A1,ADHATA,2.3,32.4,26.9,81.66666666666667,0,0
2024-07-16,A1,ADHATA,2.6,32.4,26.6,82.5,0,0
2024-07-17,A1,ADHATA,6.6,33.4,26.6,83.5,0,0
2024-07-18,A1,ADHATA,2.0,33.2,26.6,80.5,0,0
2024-07-19,A1,ADHATA,3.5,32.5,27.3,80.08333333333333,0,0
2024-07-20,A1,ADHATA,2.4,32.8,27.1,79.54166666666667,0,0
2024-07-21,A1,ADHATA,13.1,32.4,27.0,81.0,0,0
2024-07-22,A1,ADHATA,14.5,31.7,26.7,84.33333333333333,0,0
2024-07-23,A1,ADHATA,13.4,32.7,25.8,85.375,1,0
2024-07-24,A1,ADHATA,18.3,32.3,26.6,86.20833333333333,2,0
2024-07-25,A1,ADHATA,13.8,32.3,26.4,86.66666666666667,3,0
2024-07-26,A1,ADHATA,18.9,31.2,26.3,86.66666666666667,4,0
2024-07-27,A1,ADHATA,5.7,32.0,27.0,85.375,5,0
2024-07-28,A1,ADHATA,20.2,32.0,26.4,87.79166666666667,6,0
2024-07-29,A1,ADHATA,11.3,32.1,26.4,87.08333333333333,7,0
2024-07-30,A1,ADHATA,4.4,33.0,26.2,83.83333333333333,0,0
2024-07-31,A1,ADHATA,22.9,31.6,25.9,88.45833333333333,1,0
2024-08-01,A1,ADHATA,88.3,29.2,24.9,91.5,2,0
2024-08-02,A1,ADHATA,31.6,29.7,25.5,90.375,3,0
2024-08-03,A1,ADHATA,18.1,31.0,24.9,88.54166666666667,4,0
2024-08-04,A1,ADHATA,22.3,31.0,24.8,89.04166666666667,5,0
2024-08-05,A1,ADHATA,33.2,32.5,24.8,87.08333333333333,6,0
2024-08-06,A1,ADHATA,12.0,31.2,26.2,89.41666666666667,7,0
2024-08-07,A1,ADHATA,5.3,30.6,25.7,86.875,8,0
2024-08-08,A1,ADHATA,14.5,31.0,25.9,85.75,9,0
2024-08-09,A1,ADHATA,20.8,31.1,25.4,86.54166666666667,10,0
2024-08-10,A1,ADHATA,32.1,32.2,24.9,89.41666666666667,11,0
2024-08-11,A1,ADHATA,14.4,32.2,25.1,86.70833333333333,12,0
2024-08-12,A1,ADHATA,12.2,32.4,25.5,86.5,13,0
2024-08-13,A1,ADHATA,9.9,32.5,25.4,87.33333333333333,14,0
2024-08-14,A1,ADHATA,8.8,32.4,25.3,86.83333333333333,15,0
2024-08-15,A1,ADHATA,8.0,32.6,25.7,86.41666666666667,16,0
2024-08-16,A1,ADHATA,3.9,31.3,25.5,86.33333333333333,17,0
2024-08-17,A1,ADHATA,23.2,32.9,25.4,87.29166666666667,18,0
2024-08-18,A1,ADHATA,17.1,29.1,25.4,89.70833333333333,19,0
2024-08-19,A1,ADHATA,13.0,30.3,25.6,90.5,20,0
2024-08-20,A1,ADHATA,12.6,30.9,24.9,90.70833333333331,21,0
2024-08-21,A1,ADHATA,27.8,31.7,25.0,89.54166666666667,22,0
2024-08-22,A1,ADHATA,27.4,31.4,25.7,91.83333333333331,23,0
2024-08-23,A1,ADHATA,27.2,30.7,24.6,91.33333333333331,24,0
2024-08-24,A1,ADHATA,4.1,29.2,25.0,91.33333333333331,25,0
2024-08-25,A1,ADHATA,42.3,29.3,24.2,94.08333333333331,26,0
2024-08-26,A1,ADHATA,47.2,29.3,24.4,91.66666666666669,27,0
2024-08-27,A1,ADHATA,22.6,30.1,24.7,91.66666666666669,28,0
2024-08-28,A1,ADHATA,5.3,31.9,24.9,88.125,29,0
2024-08-29,A1,ADHATA,4.4,32.4,25.5,83.91666666666667,0,0
2024-08-30,A1,ADHATA,0.5,32.7,25.3,81.70833333333333,0,0
2024-08-31,A1,ADHATA,3.3,32.3,26.2,81.95833333333333,0,0
2024-09-01,A1,ADHATA,8.7,30.7,26.2,86.66666666666667,1,0
2024-09-02,A1,ADHATA,3.7,32.3,25.5,85.83333333333333,2,0
2024-09-03,A1,ADHATA,7.3,31.8,25.4,88.0,3,0
2024-09-04,A1,ADHATA,6.3,31.4,25.9,87.33333333333333,4,0
2024-09-05,A1,ADHATA,1.8,32.4,25.4,82.79166666666667,0,0
2024-09-06,A1,ADHATA,0.4,33.1,26.0,84.54166666666667,0,0
2024-09-07,A1,ADHATA,18.8,33.7,25.6,84.29166666666667,0,0
2024-09-08,A1,ADHATA,6.7,32.3,26.3,84.16666666666667,0,0
2024-09-09,A1,ADHATA,5.3,32.1,26.5,82.75,0,0
2024-09-10,A1,ADHATA,6.2,31.7,25.9,84.58333333333333,0,0
2024-09-11,A1,ADHATA,8.5,32.3,26.0,87.16666666666667,1,0
2024-09-12,A1,ADHATA,16.9,31.9,26.3,90.54166666666669,2,0
2024-09-13,A1,ADHATA,30.8,32.2,25.7,86.41666666666667,3,0
2024-09-14,A1,ADHATA,58.3,27.5,25.3,93.58333333333331,4,0
2024-09-15,A1,ADHATA,19.1,28.3,24.9,92.75,5,0
2024-09-16,A1,ADHATA,18.1,27.8,25.2,89.79166666666667,6,0
2024-09-17,A1,ADHATA,0.3,32.2,25.6,83.79166666666667,0,0
2024-09-18,A1,ADHATA,0.0,33.0,24.4,79.125,0,1
2024-09-19,A1,ADHATA,3.7,32.8,25.9,84.79166666666667,0,0
2024-09-20,A1,ADHATA,0.0,33.9,26.5,82.70833333333333,0,1
2024-09-21,A1,ADHATA,6.4,33.4,26.3,83.70833333333333,0,0
2024-09-22,A1,ADHATA,0.0,34.1,27.0,81.79166666666667,0,1
2024-09-23,A1,ADHATA,6.3,34.1,26.3,87.70833333333333,1,0
2024-09-24,A1,ADHATA,10.1,30.8,26.4,87.95833333333333,2,0
2024-09-25,A1,ADHATA,24.6,28.9,24.4,91.95833333333331,3,0
2024-09-26,A1,ADHATA,30.9,28.3,24.3,92.70833333333331,4,0
2024-09-27,A1,ADHATA,11.6,30.5,24.7,89.54166666666667,5,0
2024-09-28,A1,ADHATA,6.3,31.3,24.8,87.5,6,0
2024-09-29,A1,ADHATA,3.9,32.4,26.3,88.95833333333333,7,0
2024-09-30,A1,ADHATA,0.8,33.2,25.8,84.625,0,0
2024-10-01,A1,ADHATA,11.8,33.7,26.6,85.375,1,0
2024-10-02,A1,ADHATA,6.2,31.9,24.7,89.45833333333333,2,0
2024-10-03,A1,ADHATA,32.5,30.9,25.9,91.91666666666669,3,0
2024-10-04,A1,ADHATA,23.2,30.0,24.9,91.75,4,0
2024-10-05,A1,ADHATA,21.8,30.2,24.7,92.20833333333331,5,0
2024-10-06,A1,ADHATA,3.7,30.3,24.5,90.375,6,0
2024-10-07,A1,ADHATA,11.7,31.0,24.0,91.20833333333331,7,0
2024-10-08,A1,ADHATA,10.4,30.2,25.1,91.25,8,0
2024-10-09,A1,ADHATA,9.7,30.3,24.6,91.66666666666669,9,0
2024-10-10,A1,ADHATA,8.2,30.6,24.5,89.91666666666667,10,0
2024-10-11,A1,ADHATA,5.2,31.9,25.1,87.45833333333333,11,0
2024-10-12,A1,ADHATA,4.3,31.7,24.4,87.66666666666667,12,0
2024-10-13,A1,ADHATA,1.6,31.9,24.5,86.875,13,0
2024-10-14,A1,ADHATA,0.0,32.1,23.8,80.83333333333333,0,1
2024-10-15,A1,ADHATA,9.0,31.4,24.4,86.66666666666667,1,0
2024-10-16,A1,ADHATA,0.0,31.3,23.9,85.04166666666667,2,1
2024-10-17,A1,ADHATA,8.7,31.1,23.8,89.04166666666667,3,0
2024-10-18,A1,ADHATA,5.2,29.5,23.4,90.125,4,0
2024-10-19,A1,ADHATA,7.2,30.2,23.4,88.75,5,0
2024-10-20,A1,ADHATA,0.0,30.5,23.7,81.125,0,1
2024-10-21,A1,ADHATA,0.0,30.5,24.0,80.54166666666667,0,2
2024-10-22,A1,ADHATA,0.0,30.9,22.7,81.66666666666667,0,3
2024-10-23,A1,ADHATA,17.8,29.7,24.0,86.20833333333333,1,0
2024-10-24,A1,ADHATA,13.7,27.0,24.1,89.54166666666667,2,0
2024-10-25,A1,ADHATA,28.2,26.1,23.5,92.91666666666669,3,0
2024-10-26,A1,ADHATA,2.7,31.5,24.4,81.54166666666667,0,0
2024-10-27,A1,ADHATA,0.2,31.2,23.5,83.5,0,0
2024-10-28,A1,ADHATA,0.3,31.3,23.4,81.54166666666667,0,0
2024-10-29,A1,ADHATA,0.0,31.2,23.6,81.45833333333333,0,1
2024-10-30,A1,ADHATA,0.4,30.9,23.6,87.625,1,0
2024-10-31,A1,ADHATA,0.3,31.1,23.8,89.125,2,0
2024-11-01,A1,ADHATA,0.0,32.2,23.1,77.33333333333333,0,1
2024-11-02,A1,ADHATA,0.0,31.3,20.9,74.0,0,2
2024-11-03,A1,ADHATA,0.0,30.6,21.0,78.58333333333333,0,3
2024-11-04,A1,ADHATA,0.0,30.4,21.1,77.5,0,4
2024-11-05,A1,ADHATA,0.5,30.4,21.9,77.0,0,0
2024-11-06,A1,ADHATA,0.6,29.5,22.0,79.58333333333333,0,0
2024-11-07,A1,ADHATA,0.2,29.9,21.1,81.16666666666667,0,0
2024-11-08,A1,ADHATA,0.0,30.2,21.0,78.41666666666667,0,1
2024-11-09,A1,ADHATA,0.0,29.7,20.9,79.375,0,2
2024-11-10,A1,ADHATA,0.0,30.1,20.3,78.375,0,3
2024-11-11,A1,ADHATA,0.0,30.2,20.1,74.66666666666667,0,4
2024-11-12,A1,ADHATA,0.0,30.1,19.8,72.5,0,5
2024-11-13,A1,ADHATA,0.0,31.4,20.2,64.16666666666667,0,6
2024-11-14,A1,ADHATA,0.0,31.3,20.1,57.625,0,7
2024-11-15,A1,ADHATA,0.0,31.4,19.0,56.625,0,8
2024-11-16,A1,ADHATA,0.0,30.2,18.2,53.958333333333336,0,9
2024-11-17,A1,ADHATA,0.0,29.5,17.9,58.16666666666666,0,10
2024-11-18,A1,ADHATA,0.0,29.2,17.7,58.458333333333336,0,11
2024-11-19,A1,ADHATA,0.0,28.8,17.8,61.75,0,12
2024-11-20,A1,ADHATA,0.0,29.6,17.7,62.04166666666666,0,13
2024-11-21,A1,ADHATA,0.0,29.3,18.5,63.25,0,14
2024-11-22,A1,ADHATA,0.0,29.5,18.0,60.958333333333336,0,15
2024-11-23,A1,ADHATA,0.0,29.3,17.9,58.54166666666666,0,16
2024-11-24,A1,ADHATA,0.0,29.0,16.6,60.16666666666666,0,17
2024-11-25,A1,ADHATA,0.0,28.2,16.3,60.25,0,18
2024-11-26,A1,ADHATA,0.0,28.2,16.3,60.583333333333336,0,19
2024-11-27,A1,ADHATA,0.0,28.7,16.5,62.0,0,20
2024-11-28,A1,ADHATA,0.0,28.9,17.1,68.875,0,21
2024-11-29,A1,ADHATA,0.0,28.1,19.7,65.0,0,22
2024-11-30,A1,ADHATA,23.4,23.5,19.0,77.5,0,0
2024-12-01,A1,ADHATA,0.0,28.8,18.8,67.70833333333333,0,1
2024-12-02,A1,ADHATA,2.4,23.0,19.2,72.16666666666667,0,0
2024-12-03,A1,ADHATA,0.0,29.0,18.8,61.208333333333336,0,1
2024-12-04,A1,ADHATA,0.0,28.7,16.6,69.41666666666667,0,2
2024-12-05,A1,ADHATA,0.0,29.5,15.9,61.458333333333336,0,3
2024-12-06,A1,ADHATA,0.0,27.4,16.0,62.5,0,4
2024-12-07,A1,ADHATA,0.0,26.5,14.5,66.33333333333333,0,5
2024-12-08,A1,ADHATA,0.0,26.2,13.5,65.25,0,6
2024-12-09,A1,ADHATA,0.0,26.3,14.7,69.41666666666667,0,7
2024-12-10,A1,ADHATA,0.0,26.4,16.7,76.58333333333333,0,8
2024-12-11,A1,ADHATA,0.0,24.5,14.4,70.58333333333333,0,9
2024-12-12,A1,ADHATA,0.0,24.0,12.3,69.08333333333333,0,10
2024-12-13,A1,ADHATA,0.0,23.6,11.6,69.83333333333333,0,11
2024-12-14,A1,ADHATA,0.0,23.3,12.3,70.95833333333333,0,12
2024-12-15,A1,ADHATA,0.0,24.0,11.0,69.91666666666667,0,13
2024-12-16,A1,ADHATA,0.0,24.8,12.8,76.875,0,14
2024-12-17,A1,ADHATA,0.0,25.9,13.1,76.33333333333333,0,15
2024-12-18,A1,ADHATA,0.0,26.8,14.3,74.91666666666667,0,16
2024-12-19,A1,ADHATA,0.0,26.1,14.4,73.33333333333333,0,17
2024-12-20,A1,ADHATA,0.0,25.9,14.0,76.625,0,18
2024-12-21,A1,ADHATA,1.6,20.3,15.5,86.16666666666667,1,0
2024-12-22,A1,ADHATA,0.0,25.4,15.0,84.75,0,1
2024-12-23,A1,ADHATA,0.0,26.3,15.1,73.41666666666667,0,2
2024-12-24,A1,ADHATA,0.8,26.0,14.9,70.20833333333333,0,0
2024-12-25,A1,ADHATA,0.0,26.0,16.8,74.20833333333333,0,1
